A	B	Interactor
AT4G24770	AT3G14450	1
AT4G24770	AT3G20930	1
AT4G24770	AT3G23830	1
AT4G24770	AT5G06210	1
AT4G24770	AT5G43960	1
AT4G24770	AT5G54580	1
AT4G24770	AT3G53460	1
AT4G24770	AT3G52150	1
AT4G31580	AT3G08620	1
AT4G31580	AT4G26000	1
AT4G31580	AT5G04430	1
AT4G31580	AT5G06770	1
AT4G31580	AT1G30960	1
AT4G31580	AT2G31610	1
AT4G31580	AT1G02840	1
AT4G31580	AT1G06960	1
AT4G31580	AT1G09140	1
AT4G31580	AT1G13690	1
AT4G31580	AT1G16610	1
AT4G31580	AT1G23860	1
AT4G31580	AT1G51510	1
AT4G31580	AT1G66260	1
AT4G31580	AT2G03640	1
AT4G31580	AT2G21660	1
AT4G31580	AT2G29580	1
AT4G31580	AT2G37340	1
AT4G31580	AT2G46610	1
AT4G31580	AT3G04500	1
AT4G31580	AT3G13224	1
AT4G31580	AT3G14450	1
AT4G31580	AT4G14300	1
AT4G31580	AT3G15010	1
AT4G31580	AT3G46020	1
AT4G31580	AT3G53500	1
AT4G31580	AT3G55460	1
AT4G31580	AT3G61860	1
AT4G31580	AT4G00830	1
AT4G31580	AT4G13860	1
AT4G31580	AT4G24270	1
AT4G31580	AT4G24770	1
AT4G31580	AT5G04280	1
AT4G31580	AT5G06210	1
AT4G31580	AT5G12190	1
AT4G31580	AT5G16840	1
AT4G31580	AT5G19960	1
AT4G31580	AT5G23590	1
AT4G31580	AT5G25060	1
AT4G31580	AT5G43960	1
AT4G31580	AT5G46840	1
AT4G31580	AT5G47620	1
AT4G31580	AT5G65260	1
AT4G31580	AT1G43190	1
AT4G31580	AT4G26650	1
AT4G31580	AT1G53720	1
AT4G31580	AT4G36960	1
AT4G31580	AT5G66010	1
AT5G04210	AT5G04430	1
AT5G04210	AT1G14340	1
AT5G04210	AT1G67950	1
AT5G04210	AT2G14160	1
AT5G04210	AT2G21660	1
AT5G04210	AT3G09160	1
AT5G04210	AT3G13700	1
AT5G04210	AT3G46020	1
AT5G04210	AT4G13860	1
AT5G04210	AT5G16840	1
AT5G04280	AT5G04430	1
AT5G04280	AT1G30960	1
AT5G04280	AT1G09140	1
AT5G04280	AT1G16610	1
AT5G04280	AT2G24590	1
AT5G04280	AT2G29580	1
AT5G04280	AT2G30260	1
AT5G04280	AT2G43370	1
AT5G04280	AT2G46610	1
AT5G04280	AT3G04500	1
AT5G04280	AT3G12640	1
AT5G04280	AT3G13224	1
AT5G04280	AT3G13570	1
AT5G04280	AT3G15010	1
AT5G04280	AT4G14300	1
AT5G04280	AT5G16840	1
AT5G04280	AT5G37720	1
AT5G04280	AT5G65260	1
AT5G04280	AT3G47120	1
AT5G06000	AT5G04430	1
AT5G06000	AT2G21660	1
AT5G06210	AT1G01080	1
AT5G06210	AT1G13690	1
AT5G06210	AT1G18630	1
AT5G06210	AT1G60000	1
AT5G06210	AT1G74230	1
AT5G06210	AT2G27330	1
AT5G06210	AT2G37220	1
AT5G06210	AT3G08000	1
AT5G06210	AT3G20930	1
AT5G06210	AT3G23830	1
AT5G06210	AT3G52380	1
AT5G06210	AT4G09040	1
AT5G06210	AT4G13860	1
AT5G06210	AT5G06210	1
AT5G06210	AT5G54580	1
AT5G06210	AT3G53460	1
AT5G06210	AT3G52150	1
AT5G09880	AT3G12130	1
AT5G09880	AT1G13690	1
AT5G09880	AT1G16610	1
AT5G09880	AT1G27050	1
AT5G09880	AT1G27650	1
AT5G09880	AT1G71800	1
AT5G09880	AT2G16940	1
AT5G09880	AT2G29580	1
AT5G09880	AT2G37340	1
AT5G09880	AT2G43370	1
AT5G09880	AT2G46610	1
AT5G09880	AT2G47580	1
AT5G09880	AT3G04500	1
AT5G09880	AT3G46020	1
AT5G09880	AT3G55460	1
AT5G09880	AT4G10110	1
AT5G09880	AT4G14300	1
AT5G09880	AT4G24270	1
AT5G09880	AT4G24770	1
AT5G09880	AT5G16840	1
AT5G09880	AT5G61030	1
AT5G09880	AT5G04600	1
AT5G09880	AT1G53720	1
AT5G09880	AT5G66010	1
AT5G10350	AT3G55460	1
AT5G10350	AT4G24270	1
AT5G10350	AT5G12190	1
AT5G12190	AT4G26000	1
AT5G12190	AT5G04430	1
AT5G12190	AT5G64390	1
AT5G12190	AT2G25355	1
AT5G12190	AT1G02840	1
AT5G12190	AT1G03457	1
AT5G12190	AT1G09140	1
AT5G12190	AT1G13690	1
AT5G12190	AT1G13730	1
AT5G12190	AT1G14340	1
AT5G12190	AT1G16610	1
AT5G12190	AT1G20880	1
AT5G12190	AT1G23860	1
AT5G12190	AT1G27650	1
AT5G12190	AT1G29400	1
AT5G12190	AT1G33470	1
AT5G12190	AT1G67950	1
AT5G12190	AT1G72800	1
AT5G12190	AT1G78260	1
AT5G12190	AT2G14160	1
AT5G12190	AT2G21660	1
AT5G12190	AT2G46780	1
AT5G12190	AT3G13570	1
AT5G12190	AT3G13700	1
AT5G12190	AT3G53500	1
AT5G12190	AT3G55460	1
AT5G12190	AT3G63450	1
AT5G12190	AT4G03110	1
AT5G12190	AT4G13860	1
AT5G12190	AT4G14300	1
AT5G12190	AT4G17720	1
AT5G12190	AT5G16840	1
AT5G12190	AT5G47620	1
AT5G12190	AT5G60980	1
AT5G12190	AT1G43190	1
AT5G12190	AT5G53180	1
AT5G12190	AT1G09810	1
AT5G12190	AT1G30460	1
AT5G12190	AT4G26650	1
AT5G12190	AT4G27000	1
AT5G12190	AT1G53650	1
AT5G16840	AT1G14170	1
AT5G16840	AT2G38610	1
AT5G16840	AT3G08620	1
AT5G16840	AT4G26000	1
AT5G16840	AT5G04430	1
AT5G16840	AT1G30960	1
AT5G16840	AT2G25355	1
AT5G16840	AT1G06960	1
AT5G16840	AT1G13690	1
AT5G16840	AT1G13730	1
AT5G16840	AT1G14340	1
AT5G16840	AT1G18630	1
AT5G16840	AT1G20880	1
AT5G16840	AT1G27650	1
AT5G16840	AT1G33470	1
AT5G16840	AT1G47490	1
AT5G16840	AT1G47500	1
AT5G16840	AT1G49760	1
AT5G16840	AT1G50300	1
AT5G16840	AT1G51510	1
AT5G16840	AT1G66260	1
AT5G16840	AT1G67950	1
AT5G16840	AT1G69250	1
AT5G16840	AT1G72800	1
AT5G16840	AT1G76460	1
AT5G16840	AT1G78260	1
AT5G16840	AT2G05160	1
AT5G16840	AT2G14160	1
AT5G16840	AT2G21660	1
AT5G16840	AT2G27330	1
AT5G16840	AT2G37340	1
AT5G16840	AT2G46780	1
AT5G16840	AT3G04500	1
AT5G16840	AT3G06970	1
AT5G16840	AT3G09160	1
AT5G16840	AT3G11400	1
AT5G16840	AT3G13570	1
AT5G16840	AT3G13700	1
AT5G16840	AT3G46020	1
AT5G16840	AT3G63450	1
AT5G16840	AT4G03110	1
AT5G16840	AT4G13860	1
AT5G16840	AT4G14300	1
AT5G16840	AT4G17720	1
AT5G16840	AT5G12190	1
AT5G16840	AT5G16840	1
AT5G16840	AT5G18810	1
AT5G16840	AT5G19350	1
AT5G16840	AT5G19960	1
AT5G16840	AT5G23590	1
AT5G16840	AT5G46250	1
AT5G16840	AT1G43190	1
AT5G16840	AT5G53180	1
AT5G16840	AT1G09810	1
AT5G16840	AT1G30460	1
AT5G16840	AT4G26650	1
AT5G16840	AT4G27000	1
AT5G16840	AT4G34110	1
AT5G16840	AT1G53650	1
AT5G16840	AT5G48650	1
AT5G18810	AT3G12130	1
AT5G18810	AT5G04430	1
AT5G18810	AT1G02840	1
AT5G18810	AT1G09140	1
AT5G18810	AT1G13690	1
AT5G18810	AT1G16610	1
AT5G18810	AT1G23860	1
AT5G18810	AT2G37340	1
AT5G18810	AT2G37510	1
AT5G18810	AT2G43370	1
AT5G18810	AT2G46610	1
AT5G18810	AT3G13224	1
AT5G18810	AT3G13570	1
AT5G18810	AT3G46020	1
AT5G18810	AT3G53500	1
AT5G18810	AT3G55460	1
AT5G18810	AT4G10110	1
AT5G18810	AT4G13860	1
AT5G18810	AT4G14300	1
AT5G18810	AT5G10350	1
AT5G18810	AT5G12190	1
AT5G18810	AT5G18810	1
AT5G18810	AT5G19960	1
AT5G18810	AT5G54580	1
AT5G18810	AT5G60980	1
AT5G18810	AT5G61020	1
AT5G19350	AT1G14170	1
AT5G19350	AT2G38610	1
AT5G19350	AT3G08620	1
AT5G19350	AT4G26000	1
AT5G19350	AT5G04430	1
AT5G19350	AT1G30960	1
AT5G19350	AT3G53870	1
AT5G19350	AT2G25355	1
AT5G19350	AT1G03360	1
AT5G19350	AT1G06960	1
AT5G19350	AT1G13690	1
AT5G19350	AT1G13730	1
AT5G19350	AT1G14340	1
AT5G19350	AT1G20880	1
AT5G19350	AT1G22760	1
AT5G19350	AT1G33470	1
AT5G19350	AT1G47490	1
AT5G19350	AT1G47500	1
AT5G19350	AT1G49760	1
AT5G19350	AT1G51510	1
AT5G19350	AT1G67950	1
AT5G19350	AT1G69250	1
AT5G19350	AT1G78260	1
AT5G19350	AT2G05160	1
AT5G19350	AT2G18510	1
AT5G19350	AT2G21660	1
AT5G19350	AT2G23350	1
AT5G19350	AT2G27330	1
AT5G19350	AT2G46780	1
AT5G19350	AT3G11400	1
AT5G19350	AT3G19090	1
AT5G19350	AT3G46020	1
AT5G19350	AT3G49390	1
AT5G19350	AT3G63450	1
AT5G19350	AT4G03110	1
AT5G19350	AT4G13860	1
AT5G19350	AT4G14300	1
AT5G19350	AT4G17720	1
AT5G19350	AT5G16840	1
AT5G19350	AT5G19350	1
AT5G19350	AT5G43960	1
AT5G19350	AT5G47620	1
AT5G19350	AT5G61030	1
AT5G19350	AT1G43190	1
AT5G19350	AT1G30460	1
AT5G19350	AT4G26650	1
AT5G19350	AT4G34110	1
AT5G19350	AT4G36960	1
AT5G19350	AT1G53650	1
AT5G19350	AT5G48650	1
AT5G19960	AT1G53720	1
AT5G23590	AT1G02840	1
AT5G23590	AT1G09140	1
AT5G23590	AT1G13690	1
AT5G23590	AT1G23860	1
AT5G23590	AT3G55460	1
AT5G23590	AT4G13860	1
AT5G23590	AT4G24770	1
AT5G23590	AT5G09880	1
AT5G23590	AT5G16840	1
AT5G23590	AT5G23590	1
AT5G23590	AT1G43190	1
AT5G23590	AT1G53720	1
AT5G25060	AT2G37340	1
AT5G25060	AT3G55460	1
AT5G25060	AT4G13860	1
AT5G27640	AT4G26000	1
AT5G27640	AT5G04430	1
AT5G27640	AT1G30960	1
AT5G27640	AT1G51510	1
AT5G27640	AT1G67950	1
AT5G27640	AT2G03640	1
AT5G27640	AT2G21660	1
AT5G27640	AT3G11400	1
AT5G27640	AT3G13700	1
AT5G27640	AT3G46020	1
AT5G27640	AT4G03110	1
AT5G27640	AT4G10110	1
AT5G27640	AT4G13860	1
AT5G27640	AT4G17720	1
AT5G27640	AT5G32450	1
AT5G27640	AT5G43960	1
AT5G27640	AT5G46250	1
AT5G27640	AT1G43190	1
AT5G32450	AT4G26000	1
AT5G32450	AT5G04430	1
AT5G32450	AT1G13690	1
AT5G32450	AT1G14340	1
AT5G32450	AT1G18630	1
AT5G32450	AT1G67950	1
AT5G32450	AT2G03640	1
AT5G32450	AT2G21660	1
AT5G32450	AT3G13700	1
AT5G32450	AT3G46020	1
AT5G32450	AT4G13860	1
AT5G32450	AT4G17720	1
AT5G32450	AT5G16840	1
AT5G32450	AT5G60980	1
AT5G37720	AT1G09140	1
AT5G37720	AT1G14340	1
AT5G37720	AT1G23860	1
AT5G37720	AT1G27650	1
AT5G37720	AT1G51510	1
AT5G37720	AT1G67950	1
AT5G37720	AT2G14160	1
AT5G37720	AT2G21660	1
AT5G37720	AT2G37340	1
AT5G37720	AT3G04500	1
AT5G37720	AT4G13860	1
AT5G37720	AT4G17720	1
AT5G37720	AT5G16260	1
AT5G37720	AT5G16840	1
AT5G37720	AT5G18810	1
AT5G37720	AT5G43960	1
AT5G42820	AT4G10070	1
AT5G42820	AT5G04430	1
AT5G42820	AT2G25355	1
AT5G42820	AT1G03360	1
AT5G42820	AT1G02840	1
AT5G42820	AT1G03457	1
AT5G42820	AT1G09140	1
AT5G42820	AT1G09230	1
AT5G42820	AT1G13690	1
AT5G42820	AT1G67950	1
AT5G42820	AT1G71800	1
AT5G42820	AT1G72800	1
AT5G42820	AT2G18510	1
AT5G42820	AT2G21660	1
AT5G42820	AT2G24590	1
AT5G42820	AT2G37340	1
AT5G42820	AT2G43370	1
AT5G42820	AT2G46610	1
AT5G42820	AT2G47580	1
AT5G42820	AT3G10400	1
AT5G42820	AT3G12640	1
AT5G42820	AT3G13224	1
AT5G42820	AT3G13570	1
AT5G42820	AT3G14450	1
AT5G42820	AT3G15010	1
AT5G42820	AT3G19130	1
AT5G42820	AT3G46020	1
AT5G42820	AT3G53500	1
AT5G42820	AT4G13860	1
AT5G42820	AT4G14300	1
AT5G42820	AT4G24270	1
AT5G42820	AT5G10350	1
AT5G42820	AT5G16840	1
AT5G42820	AT5G23590	1
AT5G42820	AT5G32450	1
AT5G42820	AT5G37720	1
AT5G42820	AT5G44200	1
AT5G42820	AT5G46840	1
AT5G42820	AT5G58470	1
AT5G42820	AT5G61030	1
AT5G42820	AT5G61020	1
AT5G42820	AT3G47120	1
AT5G43960	AT1G14170	1
AT5G43960	AT2G38610	1
AT5G43960	AT3G08620	1
AT5G43960	AT5G04430	1
AT5G43960	AT1G30960	1
AT5G43960	AT3G53870	1
AT5G43960	AT2G25355	1
AT5G43960	AT1G03360	1
AT5G43960	AT1G03457	1
AT5G43960	AT1G06960	1
AT5G43960	AT1G13690	1
AT5G43960	AT1G13730	1
AT5G43960	AT1G29400	1
AT5G43960	AT1G51510	1
AT5G43960	AT1G60000	1
AT5G43960	AT1G66260	1
AT5G43960	AT1G67950	1
AT5G43960	AT1G72800	1
AT5G43960	AT1G74230	1
AT5G43960	AT1G76460	1
AT5G43960	AT2G03640	1
AT5G43960	AT2G05160	1
AT5G43960	AT2G18510	1
AT5G43960	AT2G21660	1
AT5G43960	AT2G23350	1
AT5G43960	AT2G37340	1
AT5G43960	AT2G37510	1
AT5G43960	AT2G46780	1
AT5G43960	AT3G06970	1
AT5G43960	AT3G08000	1
AT5G43960	AT1G27960	1
AT5G43960	AT3G11400	1
AT5G43960	AT3G13700	1
AT5G43960	AT3G14100	1
AT5G43960	AT3G14450	1
AT5G43960	AT3G46020	1
AT5G43960	AT3G63450	1
AT5G43960	AT4G03110	1
AT5G43960	AT4G13860	1
AT5G43960	AT4G14300	1
AT5G43960	AT4G17720	1
AT5G43960	AT5G16840	1
AT5G43960	AT5G19350	1
AT5G43960	AT5G43960	1
AT5G43960	AT5G46250	1
AT5G43960	AT5G47620	1
AT5G43960	AT5G61030	1
AT5G43960	AT5G53180	1
AT5G43960	AT4G26650	1
AT5G43960	AT4G27000	1
AT5G43960	AT3G47120	1
AT5G43960	AT5G48650	1
AT5G46250	AT1G16610	1
AT5G46250	AT1G23860	1
AT5G46250	AT2G16940	1
AT5G46250	AT2G18510	1
AT5G46250	AT2G21660	1
AT5G46250	AT2G24590	1
AT5G46250	AT2G37340	1
AT5G46250	AT3G13224	1
AT5G46250	AT3G13570	1
AT5G46250	AT4G13860	1
AT5G46250	AT4G14300	1
AT5G46250	AT4G24270	1
AT5G46250	AT4G24770	1
AT5G46250	AT5G09880	1
AT5G46250	AT5G18810	1
AT5G46250	AT5G19960	1
AT5G46250	AT5G37720	1
AT5G46250	AT5G61030	1
AT5G46840	AT4G18375	1
AT5G46840	AT5G04430	1
AT5G46840	AT5G06770	1
AT5G46840	AT1G09140	1
AT5G46840	AT1G23860	1
AT5G46840	AT1G27050	1
AT5G46840	AT1G27650	1
AT5G46840	AT1G48920	1
AT5G46840	AT1G51510	1
AT5G46840	AT1G66260	1
AT5G46840	AT2G03640	1
AT5G46840	AT2G21660	1
AT5G46840	AT2G37340	1
AT5G46840	AT3G04500	1
AT5G46840	AT3G53500	1
AT5G46840	AT4G24270	1
AT5G46840	AT4G24770	1
AT5G46840	AT5G16840	1
AT5G46840	AT5G19960	1
AT5G46840	AT5G23590	1
AT5G46840	AT5G37720	1
AT5G46840	AT5G46840	1
AT5G46840	AT5G52040	1
AT5G46840	AT5G59950	1
AT5G46840	AT5G65260	1
AT5G47320	AT1G01080	1
AT5G47320	AT1G74230	1
AT5G47320	AT2G27330	1
AT5G47320	AT2G35410	1
AT5G47320	AT2G37220	1
AT5G47320	AT3G08000	1
AT5G47320	AT3G20930	1
AT5G47320	AT3G23830	1
AT5G47320	AT3G52380	1
AT5G47320	AT5G06210	1
AT5G47320	AT5G54580	1
AT5G47620	AT2G38610	1
AT5G47620	AT3G08620	1
AT5G47620	AT4G26000	1
AT5G47620	AT5G04430	1
AT5G47620	AT1G30960	1
AT5G47620	AT2G25355	1
AT5G47620	AT1G03360	1
AT5G47620	AT1G01080	1
AT5G47620	AT1G03457	1
AT5G47620	AT1G06960	1
AT5G47620	AT1G13690	1
AT5G47620	AT1G20880	1
AT5G47620	AT1G22760	1
AT5G47620	AT1G27650	1
AT5G47620	AT1G29400	1
AT5G47620	AT1G33470	1
AT5G47620	AT1G47490	1
AT5G47620	AT1G47500	1
AT5G47620	AT1G49600	1
AT5G47620	AT1G49760	1
AT5G47620	AT1G58470	1
AT5G47620	AT1G67950	1
AT5G47620	AT1G74230	1
AT5G47620	AT1G76460	1
AT5G47620	AT1G78260	1
AT5G47620	AT2G03640	1
AT5G47620	AT2G05160	1
AT5G47620	AT2G14160	1
AT5G47620	AT2G16940	1
AT5G47620	AT2G18510	1
AT5G47620	AT2G21440	1
AT5G47620	AT2G21660	1
AT5G47620	AT2G23350	1
AT5G47620	AT2G24590	1
AT5G47620	AT2G27330	1
AT5G47620	AT2G29580	1
AT5G47620	AT2G46780	1
AT5G47620	AT3G09160	1
AT5G47620	AT3G13700	1
AT5G47620	AT3G14450	1
AT5G47620	AT3G19090	1
AT5G47620	AT3G19130	1
AT5G47620	AT3G63450	1
AT5G47620	AT4G03110	1
AT5G47620	AT4G10110	1
AT5G47620	AT4G10610	1
AT5G47620	AT4G13860	1
AT5G47620	AT4G14300	1
AT5G47620	AT4G25500	1
AT5G47620	AT5G47620	1
AT5G47620	AT5G60980	1
AT5G47620	AT5G61030	1
AT5G47620	AT1G43190	1
AT5G47620	AT5G53180	1
AT5G47620	AT1G30460	1
AT5G47620	AT1G53650	1
AT5G50250	AT5G04430	1
AT5G50250	AT3G53870	1
AT5G50250	AT1G01080	1
AT5G50250	AT1G03457	1
AT5G50250	AT1G13690	1
AT5G50250	AT1G13730	1
AT5G50250	AT1G14340	1
AT5G50250	AT1G18630	1
AT5G50250	AT1G60000	1
AT5G50250	AT1G69250	1
AT5G50250	AT1G73530	1
AT5G50250	AT1G74230	1
AT5G50250	AT2G21660	1
AT5G50250	AT2G35410	1
AT5G50250	AT2G37220	1
AT5G50250	AT2G46610	1
AT5G50250	AT3G08000	1
AT5G50250	AT3G20930	1
AT5G50250	AT3G23830	1
AT5G50250	AT3G52380	1
AT5G50250	AT3G63450	1
AT5G50250	AT4G03110	1
AT5G50250	AT4G09040	1
AT5G50250	AT4G10610	1
AT5G50250	AT4G20030	1
AT5G50250	AT4G25500	1
AT5G50250	AT5G54580	1
AT5G50250	AT3G52150	1
AT5G51120	AT2G38610	1
AT5G51120	AT5G04430	1
AT5G51120	AT1G09140	1
AT5G51120	AT1G09230	1
AT5G51120	AT1G13690	1
AT5G51120	AT1G22760	1
AT5G51120	AT1G51510	1
AT5G51120	AT1G60650	1
AT5G51120	AT1G66260	1
AT5G51120	AT1G67950	1
AT5G51120	AT2G03640	1
AT5G51120	AT2G18510	1
AT5G51120	AT2G21660	1
AT5G51120	AT2G37340	1
AT5G51120	AT2G41060	1
AT5G51120	AT3G12640	1
AT5G51120	AT3G13224	1
AT5G51120	AT3G13570	1
AT5G51120	AT3G13700	1
AT5G51120	AT3G14100	1
AT5G51120	AT3G15010	1
AT5G51120	AT3G19090	1
AT5G51120	AT3G46020	1
AT5G51120	AT3G61860	1
AT5G51120	AT4G00830	1
AT5G51120	AT4G03110	1
AT5G51120	AT4G10110	1
AT5G51120	AT4G13860	1
AT5G51120	AT4G14300	1
AT5G51120	AT4G24770	1
AT5G51120	AT5G04280	1
AT5G51120	AT5G23590	1
AT5G51120	AT5G19960	1
AT5G51120	AT5G32450	1
AT5G51120	AT5G37720	1
AT5G51120	AT5G54580	1
AT5G51120	AT5G53180	1
AT5G51120	AT1G30460	1
AT5G51120	AT5G61020	1
AT5G51120	AT3G53460	1
AT5G52040	AT5G04430	1
AT5G52040	AT1G02840	1
AT5G52040	AT1G07360	1
AT5G52040	AT1G09140	1
AT5G52040	AT1G16610	1
AT5G52040	AT1G60650	1
AT5G52040	AT1G66260	1
AT5G52040	AT1G67950	1
AT5G52040	AT2G21660	1
AT5G52040	AT2G37340	1
AT5G52040	AT3G04500	1
AT5G52040	AT3G53500	1
AT5G52040	AT5G04280	1
AT5G52040	AT5G19960	1
AT5G52040	AT5G32450	1
AT5G52040	AT5G61030	1
AT5G55550	AT3G08620	1
AT5G55550	AT4G26000	1
AT5G55550	AT5G64390	1
AT5G55550	AT1G22760	1
AT5G55550	AT1G29400	1
AT5G55550	AT1G33470	1
AT5G55550	AT1G47490	1
AT5G55550	AT1G47500	1
AT5G55550	AT1G49760	1
AT5G55550	AT1G51510	1
AT5G55550	AT1G54080	1
AT5G55550	AT1G58470	1
AT5G55550	AT1G67950	1
AT5G55550	AT1G69250	1
AT5G55550	AT2G05160	1
AT5G55550	AT2G14160	1
AT5G55550	AT2G18510	1
AT5G55550	AT2G21440	1
AT5G55550	AT2G21660	1
AT5G55550	AT2G22100	1
AT5G55550	AT2G23350	1
AT5G55550	AT2G37340	1
AT5G55550	AT2G46780	1
AT5G55550	AT3G14100	1
AT5G55550	AT3G14450	1
AT5G55550	AT3G19130	1
AT5G55550	AT3G63450	1
AT5G55550	AT4G03110	1
AT5G55550	AT4G10610	1
AT5G55550	AT5G43960	1
AT5G55550	AT1G43190	1
AT5G55550	AT5G53180	1
AT5G55550	AT1G30460	1
AT5G55550	AT5G48650	1
AT5G58470	AT3G12130	1
AT5G58470	AT4G10070	1
AT5G58470	AT4G18375	1
AT5G58470	AT5G06770	1
AT5G58470	AT1G30960	1
AT5G58470	AT1G09230	1
AT5G58470	AT1G13190	1
AT5G58470	AT1G13690	1
AT5G58470	AT1G13730	1
AT5G58470	AT1G23860	1
AT5G58470	AT1G29400	1
AT5G58470	AT1G33470	1
AT5G58470	AT1G60000	1
AT5G58470	AT1G66260	1
AT5G58470	AT1G67950	1
AT5G58470	AT1G69250	1
AT5G58470	AT1G72800	1
AT5G58470	AT1G74230	1
AT5G58470	AT2G03640	1
AT5G58470	AT2G14160	1
AT5G58470	AT2G18510	1
AT5G58470	AT2G21660	1
AT5G58470	AT2G29580	1
AT5G58470	AT2G30260	1
AT5G58470	AT2G42240	1
AT5G58470	AT2G43370	1
AT5G58470	AT2G46610	1
AT5G58470	AT3G04500	1
AT5G58470	AT3G06970	1
AT5G58470	AT3G11400	1
AT5G58470	AT3G19090	1
AT5G58470	AT3G46020	1
AT5G58470	AT3G55460	1
AT5G58470	AT3G63450	1
AT5G58470	AT4G03110	1
AT5G58470	AT4G10610	1
AT5G58470	AT4G13860	1
AT5G58470	AT4G14300	1
AT5G58470	AT4G17720	1
AT5G58470	AT4G24270	1
AT5G58470	AT4G24770	1
AT5G58470	AT5G12190	1
AT5G58470	AT5G16840	1
AT5G58470	AT5G19960	1
AT5G58470	AT5G37720	1
AT5G58470	AT5G43960	1
AT5G58470	AT5G46250	1
AT5G58470	AT5G44200	1
AT5G58470	AT5G54580	1
AT5G58470	AT5G60980	1
AT5G58470	AT5G65260	1
AT5G58470	AT1G43190	1
AT5G58470	AT5G53180	1
AT5G58470	AT1G09810	1
AT5G58470	AT4G27000	1
AT5G58470	AT4G36960	1
AT5G58470	AT5G66010	1
AT5G60980	AT2G38610	1
AT5G60980	AT3G08620	1
AT5G60980	AT4G26000	1
AT5G60980	AT5G04430	1
AT5G60980	AT3G53870	1
AT5G60980	AT2G31610	1
